"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
10056,13.816,897.77887,"TG 53:1|TG 17:0_17:0_19:1","TG",0.945250225227961,-0.0812318069189963,0.626577259861676,0.750311332284534,0.308803634804008
10077,13.811,898.77911,"low score: TG 54:5|TG 18:0_18:0_18:5","TG",0.858777509066635,-0.219643686623744,0.20873787111851,0.456803167230361,0.761951489372371
10079,13.985,898.79022,"TG 54:5|TG 18:1_18:2_18:2","TG",0.965910739780228,-0.0500382197251952,0.529249127021701,0.714038491905603,0.280547106646221
10099,13.983,899.7912,"low score: SM 48:1;O2|SM 17:1;O2/31:0","SM",0.928527187679481,-0.106983941370594,0.229828905733396,0.491493284475519,0.589768178847647
10126,13.983,900.79388,"TG 54:4|TG 18:1_18:1_18:2","TG",0.832280614348865,-0.264858060904267,0.0211316817346032,0.132953497580212,1.22696181854611
10127,14.261,900.79901,"TG 54:4|TG 18:1_18:1_18:2","TG",0.984385787142021,-0.0227042670057038,0.701412931734078,0.78567197029065,0.388608902692842
10129,14.181,900.80914,"TG 54:4|TG 18:1_18:1_18:2","TG",0.969186060101789,-0.0451544403732242,0.418478052035554,0.65617689659178,0.350188405886786
10131,14.251,900.86945,"low score: DG O-56:4|DG O-28:0_28:4","EtherDG",1.15398363694996,0.206622767260249,0.26488379120439,0.493795709529172,1.06758173240634
10147,13.815,901.73053,"TG 54:6|TG 18:2_18:2_18:2","TG",0.886328031090609,-0.174087354073336,0.0954790485262588,0.282692869165982,0.880682577327534
10152,14.181,901.81036,"RIKEN P-VS1 ID-15242 from Mouse_Spleen_WT_N_F1EPA","Unknown",0.950083731307916,-0.0738734304758637,0.255598629766833,0.491493284475519,0.444155757666241
10174,13.816,902.73206,"RIKEN P-VS1 ID-15279 from Mouse_Adipose_WT_N_F1EPA","Unknown",0.863044786501494,-0.212492666900204,0.0923047826624278,0.282692869165982,0.98511832216357
10178,14.412,902.82208,"TG 54:3|TG 18:0_18:1_18:2","TG",0.977094888677774,-0.0334294213554429,0.689274801169398,0.78567197029065,0.397118055877659
10205,13.809,903.7348,"no MS2: BA 24:1;O3;T/28:2","TLCAE",0.819048037663267,-0.287980025602057,0.0561585013107382,0.212964988417074,1.1706586884893
10207,13.991,903.74573,"TG 54:5|TG 18:1_18:2_18:2","TG",0.894535396023625,-0.160789525234634,0.0072600657605409,0.0774025650207008,1.03536805714392
10209,14.41,903.8241,"low score: DMEDFAHFA 56:8;O2|DMEDFAHFA 22:6/34:1;O","DMEDFAHFA",0.966695787882275,-0.0488661393769547,0.562187420557636,0.714038491905603,0.619446172235271
10232,13.992,904.74805,"low score: TG 55:9|TG 18:2_18:2_19:5","TG",0.863240108987669,-0.212166196125747,0.00241081413040989,0.0424026492304862,1.23363047008412
10239,14.414,904.88934,"no MS2: Cer 62:5;O2|Cer 26:3;O2/36:2","Cer_NS",1.21789208660592,0.284386306466168,0.0767652278942499,0.269570916558877,1.03271598202131
10254,14.206,905.76123,"TG 54:4|TG 18:1_18:1_18:2","TG",0.898013999782137,-0.155190158541402,0.0129068559037695,0.0996128417776034,0.986782182362898
10421,13.965,914.81836,"TG 55:4|TG 17:0_19:1_19:3","TG",0.928357624702677,-0.10724742315988,0.0916405200285033,0.282692869165982,0.829277993685136
10459,14.171,916.8316,"TG 55:3|TG 18:0_18:1_19:2","TG",0.945908362750745,-0.0802276692599868,0.0978574700637344,0.28416303806969,0.997355894761674
10480,13.811,918.70703,"low score: TG 55:10;O|TG 16:0_22:6_17:4;O","OxTG",0.67325712465908,-0.570770502940309,0.00386588541341692,0.0530680634023596,2.35855196192144
10515,13.854,920.77356,"TG 56:8|TG 16:0_18:2_22:6","TG",1.2191651885371,0.285893614504001,0.0871740743432262,0.282692869165982,1.22737458932272
10517,13.848,920.84222,"low score: Cer 61:6;O4|Cer 18:3;O2/43:3;O2","Cer_EOS",1.1196965099,0.163107747465981,0.538600446848872,0.714038491905603,0.93394341481059
13039,9.015,1516.2323,"Unknown","null",0.989253523563996,-0.0155877960295427,0.955689846322824,0.962061111964976,0.652120383536696
